date,open,high,low,close,adjustedClose,volume,amount
2017-02-07,3371.77,3376.71,3354.62,3365.68,3365.68,63754462,69758178999
2017-02-08,3361.78,3383.69,3347.43,3383.29,3383.29,75402879,82869735773
2017-02-09,3381.9,3406.59,3379.79,3396.29,3396.29,97558515,102134228699
2017-02-10,3398.32,3422.33,3398.03,3413.49,3413.49,123768720,121908580284
2017-02-13,3416.92,3439.54,3416.87,3436.27,3436.27,120144538,125332998844
2017-02-14,3438.51,3440.67,3424.4,3435.8,3435.8,94809465,98537165438
2017-02-15,3435.39,3448.03,3417.08,3421.71,3421.71,127643338,124653179488
2017-02-16,3421.83,3440.93,3418.35,3440.93,3440.93,108276962,101809767504
2017-02-17,3443.62,3457.56,3419.61,3421.44,3421.44,114600036,118033129670
2017-02-20,3421.64,3472.6,3421.64,3471.39,3471.39,132628862,134681505159
2017-02-21,3475.06,3490.09,3472.02,3482.82,3482.82,114842009,120675429543
2017-02-22,3483.2,3489.95,3473.52,3489.76,3489.76,102815994,109232425841
2017-02-23,3487.57,3492.96,3460.12,3473.32,3473.32,99536330,106555922466
2017-02-24,3468.96,3473.85,3455.25,3473.85,3473.85,95535133,99875164759
2017-02-27,3471.13,3472.84,3441.39,3446.22,3446.22,98672160,106830874529
2017-02-28,3445.03,3460.91,3441.36,3452.81,3452.81,75215260,81979307361
2017-03-01,3452.21,3472.7,3449.11,3458.44,3458.44,103260354,109317781348
2017-03-02,3463.48,3468.47,3434,3435.1,3435.1,89898077,97876187925
2017-03-03,3424.66,3428.88,3412.83,3427.86,3427.86,80994652,90009618835
2017-03-06,3427.25,3449.03,3425.9,3446.48,3446.48,83070882,95178548496
2017-03-07,3446.16,3454.04,3440.06,3453.96,3453.96,80334720,94483824245
2017-03-08,3452.2,3457.04,3441.26,3448.73,3448.73,79587690,89124904682
2017-03-09,3442.9,3443.05,3414.68,3426.94,3426.94,84570381,90090049490
2017-03-10,3423.98,3436.24,3423.94,3427.89,3427.89,70016199,82161714923
2017-03-13,3425.67,3458.1,3412.69,3458.1,3458.1,91684124,108489140923
2017-03-14,3456.66,3465.39,3448.9,3456.69,3456.69,77077963,95317564129
2017-03-15,3452.21,3463.92,3445.27,3463.64,3463.64,79104954,94056256667
2017-03-16,3472.27,3492.13,3472.27,3481.51,3481.51,106333913,124695573677
2017-03-17,3485.31,3488.5,3441.47,3445.81,3445.81,103755560,122368918550
2017-03-20,3449.05,3454.06,3429.83,3449.61,3449.61,88734322,103769403897
2017-03-21,3449.77,3466.7,3445.64,3466.35,3466.35,87707855,113528201390
2017-03-22,3450.75,3464.33,3433.5,3450.05,3450.05,104935894,123865640377
2017-03-23,3452.41,3470.82,3435.69,3461.98,3461.98,94318062,115813813702
2017-03-24,3464.2,3499.32,3461.11,3489.6,3489.6,125645833,141752526681
2017-03-27,3488.76,3505.98,3474.52,3478.04,3478.04,107015377,124388012134
2017-03-28,3480.25,3482.29,3461.47,3469.81,3469.81,84194820,97495938765
2017-03-29,3472.97,3483.06,3455.55,3465.19,3465.19,104851706,114663468279
2017-03-30,3461.62,3467.3,3422.37,3436.76,3436.76,116376922,122088021630
2017-03-31,3434.82,3456.31,3430.82,3456.05,3456.05,91577491,100984904830
2017-04-05,3476.42,3504.54,3475.15,3503.89,3503.89,143399017,160742981172
2017-04-06,3507.99,3517.78,3495.72,3514.05,3514.05,136767004,145221644165
2017-04-07,3514.45,3526.81,3506.39,3517.46,3517.46,140293204,144559675567
2017-04-10,3519.46,3522.8,3502.08,3505.14,3505.14,141887380,155747834572
2017-04-11,3503.83,3520.13,3466.14,3517.33,3517.33,165945832,189457268655
2017-04-12,3514.57,3523.1,3498,3509.44,3509.44,181824537,202154571423
2017-04-13,3500.28,3518.44,3496.57,3514.57,3514.57,129981813,133345929014
2017-04-14,3516.81,3517.47,3476.95,3486.5,3486.5,135474078,130425385379
2017-04-17,3475.74,3480.57,3453.68,3479.94,3479.94,117164961,123884371227
2017-04-18,3474.89,3489.08,3462.63,3462.74,3462.74,110927823,126790853425
2017-04-19,3452.99,3459.35,3418.51,3445.88,3445.88,121349264,127050362407
2017-04-20,3444.52,3465.61,3440.72,3461.55,3461.55,114184208,133977258346
2017-04-21,3461.39,3475.56,3449.54,3466.79,3466.79,104419110,115208831746
2017-04-24,3458.23,3458.23,3403.98,3431.26,3431.26,114660791,122778154321
2017-04-25,3427.73,3449.67,3422.65,3440.97,3440.97,94072148,107599357209
2017-04-26,3440.25,3466.57,3439.15,3445.18,3445.18,111940029,131316579235
2017-04-27,3435.1,3449.27,3399.54,3446.72,3446.72,123298425,134610947828
2017-04-28,3439.57,3439.9,3417.24,3439.75,3439.75,101632351,113761006698
2017-05-02,3427.92,3436.31,3418.67,3426.58,3426.58,92797462,101635858602
2017-05-03,3421.76,3432.22,3403.08,3413.13,3413.13,91669624,97854119098
2017-05-04,3404.94,3421.4,3391.28,3404.39,3404.39,103482075,106985952575
2017-05-05,3393.48,3395.45,3366.56,3382.55,3382.55,109895333,117464939578
2017-05-08,3369.11,3374.16,3339.57,3358.81,3358.81,123749287,126885426472
2017-05-09,3342.6,3358.05,3327.59,3352.53,3352.53,76771668,85528831749
2017-05-10,3350.65,3369.43,3336,3337.7,3337.7,92082628,102194980791
2017-05-11,3322.95,3359.6,3312.89,3356.65,3356.65,109252890,111576379054
2017-05-12,3350.94,3387.27,3349.17,3385.38,3385.38,93386466,97522124594
2017-05-15,3391.59,3406.58,3391.59,3399.19,3399.19,82977611,92183332845
2017-05-16,3390.93,3428.85,3373.55,3428.65,3428.65,105242416,112814103201
2017-05-17,3423.19,3433.97,3408.15,3409.97,3409.97,99736837,110553451835
2017-05-18,3387.67,3409.93,3383.94,3398.11,3398.11,85759589,88091166041
2017-05-19,3395.23,3405.94,3392.38,3403.85,3403.85,71473525,78397081602
2017-05-22,3400.59,3424.18,3391.17,3411.24,3411.24,92539559,99021121578
2017-05-23,3405.03,3434.77,3401.53,3424.19,3424.19,116911033,126767856025
2017-05-24,3409.72,3424.17,3383.89,3424.17,3424.17,83553161,92620045548
2017-05-25,3414.4,3490.42,3413.22,3485.66,3485.66,130721631,136634020807
2017-05-26,3479.62,3498.31,3473.04,3480.43,3480.43,103241153,112585907354
2017-05-31,3495.07,3515.08,3474.92,3492.88,3492.88,104829745,115968724992
2017-06-01,3485.22,3499.81,3476.43,3497.74,3497.74,103127724,116088766464
2017-06-02,3491.59,3498.12,3470.2,3486.51,3486.51,82668009,92850745344
2017-06-05,3480.17,3484.12,3462.31,3468.75,3468.75,79738153,85609467904
2017-06-06,3464.38,3492.88,3460.45,3492.88,3492.88,64090000,77870000000
2017-06-07,3493.88,3537.09,3491.13,3533.87,3533.87,104419968,124189290496
2017-06-08,3531.24,3562.27,3528.18,3560.98,3560.98,90224906,112035618816
2017-06-09,3561.24,3590.89,3560.63,3576.17,3576.17,101188265,121700585472
2017-06-12,3570.22,3603.69,3565.9,3574.39,3574.39,90381166,117690802176
2017-06-13,3569.16,3584.41,3559.21,3582.27,3582.27,75177139,94223085568
2017-06-14,3571.25,3571.25,3530.27,3535.3,3535.3,83810783,106105319424
2017-06-15,3530.75,3542.28,3508.95,3528.79,3528.79,82632535,106053902336
2017-06-16,3522.97,3536.14,3514.39,3518.76,3518.76,76452708,91462287360
2017-06-19,3520.06,3554.91,3520.06,3553.67,3553.67,79797140,98572357632
2017-06-20,3560.79,3563.7,3539.51,3546.49,3546.49,80509560,98187595776
2017-06-21,3567.12,3587.99,3545.57,3587.96,3587.96,87859825,117147795456
2017-06-22,3583.56,3635.53,3581.34,3590.34,3590.34,135526986,169418805248
2017-06-23,3583.44,3623.24,3569.32,3622.88,3622.88,105129134,133975113728
2017-06-26,3627.02,3671.94,3627.02,3668.09,3668.09,134637996,170736840704
2017-06-27,3665.58,3676.53,3648.76,3674.72,3674.72,97558702,123057229824
2017-06-28,3664.16,3672.19,3644.03,3646.17,3646.17,97920858,124465946624
2017-06-29,3649.25,3669.13,3644.73,3668.83,3668.83,85589499,111847268352
2017-06-30,3654.73,3669.76,3646.23,3666.8,3666.8,81510029,102459981824
2017-07-03,3667.23,3667.59,3633.78,3650.85,3650.85,88820859,115214688256
2017-07-04,3646.83,3646.84,3611.69,3619.98,3619.98,95071414,125350416384
2017-07-05,3611.9,3660.73,3610.46,3659.68,3659.68,88232425,120351563776
2017-07-06,3654.56,3666.77,3629.56,3660.1,3660.1,102379246,132837126144
2017-07-07,3647.64,3657.11,3631.87,3655.93,3655.93,103735498,123465392128
2017-07-10,3647.94,3667.84,3641.53,3653.69,3653.69,120591910,141034627072
2017-07-11,3646.88,3701.21,3645.99,3670.81,3670.81,118760827,145084362752
2017-07-12,3672.63,3691.58,3640.59,3658.82,3658.82,122287793,143494598656
2017-07-13,3656.35,3690.48,3652.56,3686.92,3686.92,125669550,146388680704
2017-07-14,3682.61,3703.09,3672.74,3703.09,3703.09,105514004,121021448192
2017-07-17,3700.62,3716.47,3621.36,3663.56,3663.56,178821601,196217253888
2017-07-18,3648.49,3667.54,3622.04,3667.18,3667.18,124622057,141472284672
2017-07-19,3660.87,3731.05,3658.2,3729.75,3729.75,182477788,198392451072
2017-07-20,3725.14,3750.19,3723.07,3747.88,3747.88,142410040,169267150848
2017-07-21,3738.18,3751.69,3722.06,3728.6,3728.6,117941225,141432631296
2017-07-24,3724.38,3755.19,3719.85,3743.47,3743.47,134868723,154701873152
2017-07-25,3742.64,3752.16,3713.28,3719.56,3719.56,121672059,133531656192
2017-07-26,3722.88,3738.53,3684.18,3705.39,3705.39,136325210,146518003712
2017-07-27,3700.85,3716.69,3672.5,3712.19,3712.19,145002903,161631223808
2017-07-28,3703.49,3725.54,3696.78,3721.89,3721.89,111411392,125817860096
2017-07-31,3722.43,3746.52,3713.66,3737.87,3737.87,148429038,160890134528
2017-08-01,3738.74,3770.4,3737.09,3770.38,3770.38,152546540,173127577600
2017-08-02,3768.19,3784.35,3759.28,3760.85,3760.85,172293384,189336784896
2017-08-03,3755.11,3766.34,3718.44,3727.83,3727.83,146153943,164710461440
2017-08-04,3724.72,3738.73,3707,3707.58,3707.58,157470060,168292663296
2017-08-07,3701.22,3730.78,3689.96,3726.79,3726.79,124231529,134348537856
2017-08-08,3724.33,3737.33,3718.81,3732.21,3732.21,137241928,146481868800
2017-08-09,3728.03,3739,3713.57,3731.04,3731.04,124679990,137223598080
2017-08-10,3724.96,3746.86,3688.18,3715.92,3715.92,130085128,148005171200
2017-08-11,3687.93,3700.49,3645.09,3647.35,3647.35,150387420,161083469824
2017-08-14,3651.38,3698.37,3651.38,3694.68,3694.68,115308452,140233895936
2017-08-15,3695.78,3719.29,3692.28,3706.06,3706.06,106444856,124790632448
2017-08-16,3701.13,3707.14,3679.73,3701.42,3701.42,104134141,127282167808
2017-08-17,3707.07,3722.62,3704.41,3721.28,3721.28,108656251,137020002304
2017-08-18,3707.19,3733.49,3700.41,3724.67,3724.67,96561705,123078164480
2017-08-21,3731.84,3744.26,3728.61,3740.99,3740.99,100313073,123911716864
2017-08-22,3745.75,3758.29,3734.55,3752.3,3752.3,100292856,131131076608
2017-08-23,3747.61,3772.46,3741.72,3756.09,3756.09,104961572,124081156096
2017-08-24,3755.89,3765.71,3729.09,3734.65,3734.65,89947372,107736018944
2017-08-25,3736.29,3795.97,3736.29,3795.75,3795.75,129940900,150697082880
2017-08-28,3805.66,3866.94,3805.66,3842.71,3842.71,185576325,236446281728
2017-08-29,3839.18,3847.93,3825.76,3834.54,3834.54,128227069,158978682880
2017-08-30,3834.27,3854.71,3827.86,3834.3,3834.3,141352858,166235123712
2017-08-31,3835.84,3840.2,3800.89,3822.09,3822.09,132944934,157079216128
2017-09-01,3825.34,3843.62,3818.16,3830.54,3830.54,158645512,182770434048
2017-09-04,3828.54,3847.09,3813.55,3845.62,3845.62,149566321,175551070208
2017-09-05,3845.54,3865.29,3841.95,3857.05,3857.05,124964155,145779757056
2017-09-06,3846.75,3858.25,3831.38,3849.45,3849.45,131398723,155883315200
2017-09-07,3851.69,3858.16,3828.83,3829.87,3829.87,123884180,156113395712
2017-09-08,3830.07,3843.02,3813.98,3825.99,3825.99,106036503,134958583808
2017-09-11,3828.34,3850.74,3817.51,3825.65,3825.65,123883996,154793902080
2017-09-12,3832.24,3849.39,3822,3837.93,3837.93,144190241,187605311488
2017-09-13,3835.55,3847.78,3822.94,3842.61,3842.61,95410785,126254362624
2017-09-14,3843.57,3854.49,3820.09,3829.96,3829.96,115358584,143111639040
2017-09-15,3826.14,3843.3,3818.52,3831.3,3831.3,122427005,153477214208
2017-09-18,3832.96,3862.36,3832.96,3843.14,3843.14,117934405,152841027584
2017-09-19,3849.88,3857.3,3820.29,3832.12,3832.12,112432988,145528459264
2017-09-20,3830.15,3850.94,3827.89,3842.44,3842.44,101129541,135041884160
2017-09-21,3843.26,3860.8,3837.38,3837.82,3837.82,111098191,144132894720
2017-09-22,3826.46,3842.25,3816.82,3837.73,3837.73,100619802,128360894464
2017-09-25,3829.22,3835.39,3811.12,3817.79,3817.79,103948977,135980240896
2017-09-26,3810.33,3821.69,3808.38,3820.78,3820.78,81869407,101036335104
2017-09-27,3818.96,3832.57,3818.81,3821.2,3821.2,85655811,109299490816
2017-09-28,3821.59,3827.33,3813.75,3822.54,3822.54,93544069,115646337024
2017-09-29,3825.2,3852.22,3825.2,3836.5,3836.5,93306028,116056776704
2017-10-09,3910.11,3918.84,3876.03,3882.21,3882.21,135535852,171941462016
2017-10-10,3883,3900.74,3855.47,3889.86,3889.86,112532585,157979738112
2017-10-11,3886.82,3913.07,3885.5,3902.69,3902.69,104418150,144152739840
2017-10-12,3902.02,3917.44,3897.55,3912.95,3912.95,94340920,123147247616
2017-10-13,3912.98,3927.17,3908.89,3921,3921,90142067,114314854400
2017-10-16,3926.28,3947.42,3913.32,3913.45,3913.45,121355034,150823755776
2017-10-17,3910.79,3924.61,3900.48,3913.07,3913.07,82241226,106708451328
2017-10-18,3914.82,3944.41,3914.82,3944.16,3944.16,100969841,126420381696
2017-10-19,3940.58,3944.03,3923.65,3931.25,3931.25,106527252,133189857280
2017-10-20,3918.53,3928.96,3910.2,3926.85,3926.85,72980180,94529638400
2017-10-23,3930.89,3936.27,3920.66,3930.8,3930.8,81484979,100280909824
2017-10-24,3926.23,3959.5,3922.03,3959.4,3959.4,93058153,120192151552
2017-10-25,3958.17,3978.09,3954,3976.95,3976.95,88205458,106820308992
2017-10-26,3980.05,4013.6,3973.55,3993.58,3993.58,129895465,170488619008
2017-10-27,3992.55,4024.46,3991.35,4021.97,4021.97,126672847,152974831616
2017-10-30,4022.16,4033.34,3960.27,4009.72,4009.72,157387602,193489838080
2017-10-31,3995.39,4009.28,3983.26,4006.72,4006.72,109178780,142897205248
2017-11-01,4007.91,4032.46,3991.32,3996.62,3996.62,130417380,166477139968
2017-11-02,3994.09,3999.23,3971.38,3997.13,3997.13,126100580,151981363200
2017-11-03,3992.35,3999.34,3963.03,3992.7,3992.7,129404439,158142058496
2017-11-06,3989.18,4021.64,3975.41,4020.89,4020.89,122081160,158911860736
2017-11-07,4022.4,4064.22,4021.36,4054.25,4054.25,152116664,193990975488
2017-11-08,4051.49,4089.15,4040.58,4048.01,4048.01,150827720,200949739520
2017-11-09,4043.07,4076.61,4038.4,4075.9,4075.9,121056335,159247200256
2017-11-10,4070.28,4116.71,4067.66,4111.91,4111.91,141817165,198869835776
2017-11-13,4115.55,4137.65,4115.55,4128.07,4128.07,151446308,205930795008
2017-11-14,4129.27,4133.55,4086.89,4099.35,4099.35,143236936,199605010432
2017-11-15,4084.21,4102.81,4055.72,4073.67,4073.67,120635697,177753075712
2017-11-16,4063.49,4107.62,4062.27,4105.01,4105.01,121384415,172903882752
2017-11-17,4094.08,4122.38,4081.37,4120.85,4120.85,191784120,253079314432
2017-11-20,4093.73,4144.51,4060.96,4143.83,4143.83,137447258,191589638144
2017-11-21,4131.85,4220.26,4129.98,4217.7,4217.7,180350820,253302198272
2017-11-22,4228.37,4260.64,4191.15,4227.57,4227.57,186477002,254298361856
2017-11-23,4213.38,4214.19,4086.9,4102.4,4102.4,178147228,237536706560
2017-11-24,4089.47,4116.59,4057.49,4104.2,4104.2,130858040,182912192512
2017-11-27,4088.93,4088.93,4037.15,4049.95,4049.95,143455268,183004553216
2017-11-28,4034.21,4056.48,4010.3,4055.82,4055.82,102058094,135539646464
2017-11-29,4061.35,4069.24,4004.69,4053.75,4053.75,124553641,165743341568
2017-11-30,4034.01,4052.8,3988,4006.1,4006.1,107983345,145829949440
2017-12-01,4003.56,4027.11,3984.38,3998.14,3998.14,97386913,136010928128
2017-12-04,3989.05,4032.99,3982.32,4018.86,4018.86,102647219,138223054848
2017-12-05,4007.94,4045.93,4006.54,4040.17,4040.17,154087076,196337659904
2017-12-06,4027.12,4031.75,3964.81,4015.82,4015.82,109286205,144114954240
2017-12-07,4003.58,4017.95,3955.99,3971.06,3971.06,90254044,119651201024
2017-12-08,3962.83,4014.14,3955.44,4003.38,4003.38,89282862,124371230720
2017-12-11,4006.88,4069.5,4005.27,4069.5,4069.5,97148946,148476588032
2017-12-12,4068.51,4070.15,4015.45,4016.02,4016.02,84338719,123515183104
2017-12-13,4013.83,4052.69,4004.74,4050.09,4050.09,77546130,115006382080
2017-12-14,4050.9,4057.62,4013.85,4026.15,4026.15,80768863,115086946304
2017-12-15,4018.73,4020.27,3974.93,3980.86,3980.86,89044388,118474145792
2017-12-18,3983.3,4008.07,3967.93,3985.29,3985.29,77853376,111724351488
2017-12-19,3985.82,4035.63,3985.82,4035.33,4035.33,77528986,115998203904
2017-12-20,4036.02,4044.85,4015.63,4030.49,4030.49,90604503,126812876800
2017-12-21,4023.08,4080.78,4014.65,4067.85,4067.85,96836088,137819521024
2017-12-22,4064.91,4076.8,4048.49,4054.6,4054.6,73473684,104426496000
2017-12-25,4057.42,4086.93,4026.45,4041.54,4041.54,91926963,129938837504
2017-12-26,4040.62,4056.86,4015.3,4053.62,4053.62,91118789,119725101056
2017-12-27,4045.28,4047.74,3986.74,3991.21,3991.21,105153577,140516909056
2017-12-28,3993,4036.7,3980.24,4018.9,4018.9,118542886,153636696064
2017-12-29,4022.88,4043.14,4012.87,4030.85,4030.85,90486684,121257037824
2018-01-02,4045.21,4087.78,4045.21,4087.4,4087.4,146935434,178402033664
2018-01-03,4091.46,4140.05,4088.73,4111.39,4111.39,151852219,205726887936
2018-01-04,4114.12,4137.64,4105.89,4128.81,4128.81,134543795,174523555840
2018-01-05,4133.34,4151.28,4123.28,4138.75,4138.75,149009871,185206292480
2018-01-08,4140.85,4166.32,4127.31,4160.16,4160.16,173877665,226403872768
2018-01-09,4157.54,4191.28,4153.5,4189.3,4189.3,139034294,181975080960
2018-01-10,4187.2,4211.05,4175.14,4207.81,4207.81,151121667,194850254848
2018-01-11,4197.11,4211.8,4181.96,4205.59,4205.59,121578540,170407305216
2018-01-12,4205.14,4227.39,4199.03,4225,4225,111354793,157606211584
2018-01-15,4229.84,4262.93,4216.36,4225.24,4225.24,170907896,234986586112
2018-01-16,4215.62,4260.21,4213.13,4258.47,4258.47,161494963,228271226880
2018-01-17,4261.78,4283.34,4230.54,4248.12,4248.12,214311032,284554358784
2018-01-18,4259.38,4292.64,4246.68,4271.42,4271.42,172032847,225289687040
2018-01-19,4281.94,4316.57,4269.62,4285.4,4285.4,209490570,258554724352
2018-01-22,4276.48,4338.48,4275.9,4336.6,4336.6,174643195,233960222720
2018-01-23,4346.89,4383.57,4346.79,4382.61,4382.61,201867584,257113358336
2018-01-24,4389.45,4397.82,4349.09,4389.89,4389.89,219818890,284470808576
2018-01-25,4381.98,4392.2,4336.24,4365.08,4365.08,195374950,250308091904
2018-01-26,4352.22,4403.34,4351.49,4381.3,4381.3,177227236,223331307520
2018-01-29,4387.06,4395.91,4287.11,4302.02,4302.02,191100355,256176324608
2018-01-30,4286.68,4308.51,4251.57,4256.1,4256.1,139034729,186650566656
2018-01-31,4234.11,4287.86,4232.77,4275.9,4275.9,145210163,194401800192
2018-02-01,4276.34,4287.39,4214.29,4245.9,4245.9,190002934,239230300160
2018-02-02,4213.94,4271.76,4181.78,4271.23,4271.23,146066826,191169867776
2018-02-05,4204.46,4274.15,4200.14,4274.15,4274.15,161347799,217360146432
2018-02-06,4182.33,4211.52,4131.56,4148.89,4148.89,214910451,279415083008
2018-02-07,4205.74,4212.57,4048.42,4050.5,4050.5,203127493,261507026944
2018-02-08,4022.88,4071.67,3974.68,4012.05,4012.05,159269985,199061770240
2018-02-09,3896.17,3911.29,3759.15,3840.65,3840.65,206349829,246774829056
2018-02-12,3846.27,3907.84,3828.07,3890.1,3890.1,116182638,149858041856
2018-02-13,3925.6,3986.98,3925.6,3935.63,3935.63,112565885,144479354880
2018-02-14,3945.09,3971.4,3923.13,3966.96,3966.96,71081339,93110202368
2018-02-22,4020.97,4058.79,4009.92,4052.73,4052.73,105811571,138334363648
2018-02-23,4061.75,4085.2,4035.23,4071.09,4071.09,99458747,128195833856
2018-02-26,4093.4,4128.74,4048.98,4118.42,4118.42,137881001,179013095424
2018-02-27,4120.87,4120.87,4051.81,4058.98,4058.98,125934469,169684901888
2018-02-28,4016.79,4051.71,3991.71,4023.64,4023.64,109343593,152493907968
2018-03-01,3994.87,4061.03,3986.89,4049.09,4049.09,110199852,146003456000
2018-03-02,4014.95,4044.42,4006.94,4016.46,4016.46,96165000,130931179520
2018-03-05,4021.66,4042.83,3995.87,4018.1,4018.1,87952548,118197858304
2018-03-06,4034.99,4067.55,3998.93,4066.56,4066.56,138762445,171370655744
