date,status,exchanges,id,label,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2021-07-08,complete,SSE|SZSE,all-a,全A,-1485606380,-14.8561,32.5146,-47.3706,417,416,1
2021-07-08,complete,SSE|SZSE,broad,宽基,-171513000,-1.7151,10.0152,-11.7303,72,72,0
2021-07-08,complete,SSE|SZSE,industry,行业,-1835692680,-18.3569,17.0605,-35.4174,298,298,0
2021-07-08,complete,SSE|SZSE,gold,黄金,-32882100,-0.3288,0,-0.3288,11,11,0
2021-07-08,complete,SSE|SZSE,hong-kong,港股,760967000,7.6097,7.6617,-0.052,30,30,0
2021-07-08,complete,SSE|SZSE,strategy,策略,521599300,5.216,5.4389,-0.2229,47,46,1
2021-07-08,complete,SSE|SZSE,overseas,海外,1040491000,10.4049,10.4049,0,10,10,0
2021-07-08,complete,SSE|SZSE,bond,债券,-872330,-0.0087,0.0124,-0.0211,14,11,3
2021-07-08,complete,SSE|SZSE,commodity-other,其他商品,-4269500,-0.0427,0,-0.0427,3,3,0
2021-07-08,complete,SSE|SZSE,currency,货币,-45352459,-0.4535,0,-0.4535,3,3,0
2021-07-09,complete,SSE|SZSE,all-a,全A,2985912270,29.8591,55.4911,-25.6319,417,415,2
2021-07-09,complete,SSE|SZSE,broad,宽基,823589800,8.2359,20.0745,-11.8386,72,72,0
2021-07-09,complete,SSE|SZSE,industry,行业,2181153670,21.8115,34.4101,-12.5985,298,297,1
2021-07-09,complete,SSE|SZSE,gold,黄金,2159100,0.0216,0.0547,-0.0331,11,11,0
2021-07-09,complete,SSE|SZSE,hong-kong,港股,291778500,2.9178,3.3074,-0.3896,30,30,0
2021-07-09,complete,SSE|SZSE,strategy,策略,-18831200,-0.1883,1.0065,-1.1948,47,46,1
2021-07-09,complete,SSE|SZSE,overseas,海外,857232000,8.5723,8.5723,0,10,10,0
2021-07-09,complete,SSE|SZSE,bond,债券,-2118430,-0.0212,0,-0.0212,14,11,3
2021-07-09,complete,SSE|SZSE,commodity-other,其他商品,-9018000,-0.0902,0,-0.0902,3,3,0
2021-07-09,complete,SSE|SZSE,currency,货币,-107962819,-1.0796,0.1397,-1.2193,3,3,0
2021-07-12,complete,SSE|SZSE,all-a,全A,-3841924000,-38.4192,26.4084,-64.8276,418,415,3
2021-07-12,complete,SSE|SZSE,broad,宽基,-2866777600,-28.6678,5.5289,-34.1967,72,72,0
2021-07-12,complete,SSE|SZSE,industry,行业,-1036158300,-10.3616,19.6888,-30.0504,299,298,1
2021-07-12,complete,SSE|SZSE,gold,黄金,-39448500,-0.3945,0,-0.3945,11,11,0
2021-07-12,complete,SSE|SZSE,hong-kong,港股,-142472000,-1.4247,0.0726,-1.4973,30,30,0
2021-07-12,complete,SSE|SZSE,strategy,策略,61011900,0.6101,1.1907,-0.5805,47,45,2
2021-07-12,complete,SSE|SZSE,overseas,海外,172490000,1.7249,1.7249,0,10,10,0
2021-07-12,complete,SSE|SZSE,bond,债券,-2145360,-0.0215,0,-0.0215,14,11,3
2021-07-12,complete,SSE|SZSE,commodity-other,其他商品,7920000,0.0792,0.0792,0,3,3,0
2021-07-12,complete,SSE|SZSE,currency,货币,-226045923,-2.2605,0,-2.2605,3,3,0
2021-07-13,complete,SSE|SZSE,all-a,全A,2621431850,26.2143,49.4592,-23.2449,418,417,1
2021-07-13,complete,SSE|SZSE,broad,宽基,855380100,8.5538,16.4163,-7.8625,72,72,0
2021-07-13,complete,SSE|SZSE,industry,行业,1848966350,18.4897,31.7715,-13.2818,299,299,0
2021-07-13,complete,SSE|SZSE,gold,黄金,1201800,0.012,0.1659,-0.1539,11,11,0
2021-07-13,complete,SSE|SZSE,hong-kong,港股,-58783200,-0.5878,0.0879,-0.6758,30,30,0
2021-07-13,complete,SSE|SZSE,strategy,策略,-82914600,-0.8291,1.2713,-2.1005,47,46,1
2021-07-13,complete,SSE|SZSE,overseas,海外,229850000,2.2985,2.2985,0,10,10,0
2021-07-13,complete,SSE|SZSE,bond,债券,26806048,0.2681,0.2788,-0.0107,14,12,2
2021-07-13,complete,SSE|SZSE,commodity-other,其他商品,-4843500,-0.0484,0.0135,-0.0619,3,3,0
2021-07-13,complete,SSE|SZSE,currency,货币,-8746102,-0.0875,0,-0.0875,3,3,0
2021-07-14,complete,SSE|SZSE,all-a,全A,-1876646000,-18.7665,26.0133,-44.7798,418,416,2
2021-07-14,complete,SSE|SZSE,broad,宽基,-1926370600,-19.2637,11.0657,-30.3294,72,72,0
2021-07-14,complete,SSE|SZSE,industry,行业,216809700,2.1681,14.8325,-12.6644,299,298,1
2021-07-14,complete,SSE|SZSE,gold,黄金,-6545100,-0.0655,0.2205,-0.286,11,11,0
2021-07-14,complete,SSE|SZSE,hong-kong,港股,-151516000,-1.5152,0.1943,-1.7094,31,31,0
2021-07-14,complete,SSE|SZSE,strategy,策略,-167085100,-1.6709,0.1151,-1.786,47,46,1
2021-07-14,complete,SSE|SZSE,overseas,海外,130936000,1.3094,1.3094,0,10,10,0
2021-07-14,complete,SSE|SZSE,bond,债券,-4817210,-0.0482,0,-0.0482,14,13,1
2021-07-14,complete,SSE|SZSE,commodity-other,其他商品,8196000,0.082,0.082,0,3,3,0
2021-07-14,complete,SSE|SZSE,currency,货币,-92012600,-0.9201,0.008,-0.9282,3,3,0
2021-07-15,complete,SSE|SZSE,all-a,全A,-302614780,-3.0261,24.1318,-27.158,418,415,3
2021-07-15,complete,SSE|SZSE,broad,宽基,853383800,8.5338,13.0582,-4.5244,72,72,0
2021-07-15,complete,SSE|SZSE,industry,行业,-926576980,-9.2658,10.3164,-19.5821,299,298,1
2021-07-15,complete,SSE|SZSE,gold,黄金,-108292500,-1.0829,0.1562,-1.2391,11,11,0
2021-07-15,complete,SSE|SZSE,hong-kong,港股,-230027000,-2.3003,0.0967,-2.397,31,31,0
2021-07-15,complete,SSE|SZSE,strategy,策略,-229421600,-2.2942,0.7572,-3.0514,47,45,2
2021-07-15,complete,SSE|SZSE,overseas,海外,74538000,0.7454,0.7454,0,10,10,0
2021-07-15,complete,SSE|SZSE,bond,债券,-2313420,-0.0231,0,-0.0231,14,12,2
2021-07-15,complete,SSE|SZSE,commodity-other,其他商品,2187000,0.0219,0.0533,-0.0314,3,3,0
2021-07-15,complete,SSE|SZSE,currency,货币,-89311487,-0.8931,0,-0.8931,3,3,0
2021-07-16,complete,SSE|SZSE,all-a,全A,-531255860,-5.3126,36.7684,-42.081,419,415,4
2021-07-16,complete,SSE|SZSE,broad,宽基,-349083800,-3.4908,14.3909,-17.8818,72,71,1
2021-07-16,complete,SSE|SZSE,industry,行业,235411340,2.3541,22.1058,-19.7516,299,297,2
2021-07-16,complete,SSE|SZSE,gold,黄金,64770000,0.6477,2.7519,-2.1042,11,11,0
2021-07-16,complete,SSE|SZSE,hong-kong,港股,-123695200,-1.237,0,-1.237,31,31,0
2021-07-16,complete,SSE|SZSE,strategy,策略,-417583400,-4.1758,0.2717,-4.4476,48,47,1
2021-07-16,complete,SSE|SZSE,overseas,海外,237798000,2.378,2.4373,-0.0593,10,10,0
2021-07-16,complete,SSE|SZSE,bond,债券,-8520200,-0.0852,0,-0.0852,14,12,2
2021-07-16,complete,SSE|SZSE,commodity-other,其他商品,-7669700,-0.0767,0,-0.0767,3,3,0
2021-07-16,complete,SSE|SZSE,currency,货币,72797533,0.728,0.783,-0.055,3,3,0
2021-07-19,complete,SSE|SZSE,all-a,全A,555939200,5.5594,33.4144,-27.855,420,417,3
2021-07-19,complete,SSE|SZSE,broad,宽基,1431331500,14.3133,18.67,-4.3567,72,71,1
2021-07-19,complete,SSE|SZSE,industry,行业,-838387700,-8.3839,14.5498,-22.9337,300,299,1
2021-07-19,complete,SSE|SZSE,gold,黄金,-227301900,-2.273,0,-2.273,12,12,0
2021-07-19,complete,SSE|SZSE,hong-kong,港股,-4432000,-0.0443,0.1115,-0.1558,31,31,0
2021-07-19,complete,SSE|SZSE,strategy,策略,-37004600,-0.37,0.1945,-0.5645,48,47,1
2021-07-19,complete,SSE|SZSE,overseas,海外,559110000,5.5911,5.6155,-0.0244,10,10,0
2021-07-19,complete,SSE|SZSE,bond,债券,1813796,0.0181,0.0288,-0.0107,14,13,1
2021-07-19,complete,SSE|SZSE,commodity-other,其他商品,-4570000,-0.0457,0,-0.0457,3,3,0
2021-07-19,complete,SSE|SZSE,currency,货币,-137591924,-1.3759,0,-1.3759,3,3,0
2021-07-20,complete,SSE|SZSE,all-a,全A,1134547520,11.3455,27.9308,-16.5853,422,421,1
2021-07-20,complete,SSE|SZSE,broad,宽基,1743867600,17.4387,19.5059,-2.0673,72,72,0
2021-07-20,complete,SSE|SZSE,industry,行业,-602481280,-6.0248,7.7873,-13.8121,302,302,0
2021-07-20,complete,SSE|SZSE,gold,黄金,-205084800,-2.0508,0,-2.0508,12,12,0
2021-07-20,complete,SSE|SZSE,hong-kong,港股,34848000,0.3485,0.4153,-0.0668,31,31,0
2021-07-20,complete,SSE|SZSE,strategy,策略,-6838800,-0.0684,0.6375,-0.7059,48,47,1
2021-07-20,complete,SSE|SZSE,overseas,海外,503324500,5.0332,5.274,-0.2408,10,10,0
2021-07-20,complete,SSE|SZSE,bond,债券,29733420,0.2973,0.3081,-0.0108,14,12,2
2021-07-20,complete,SSE|SZSE,commodity-other,其他商品,-17052800,-0.1705,0,-0.1705,3,3,0
2021-07-20,complete,SSE|SZSE,currency,货币,-95503956,-0.955,0.0005,-0.9555,3,3,0
2021-07-21,complete,SSE|SZSE,all-a,全A,-9060499000,-90.605,16.3527,-106.9577,424,423,1
2021-07-21,complete,SSE|SZSE,broad,宽基,-5043431900,-50.4343,7.0659,-57.5003,72,72,0
2021-07-21,complete,SSE|SZSE,industry,行业,-4058406400,-40.5841,8.3277,-48.9117,304,304,0
2021-07-21,complete,SSE|SZSE,gold,黄金,-26579700,-0.2658,0.2217,-0.4875,12,12,0
2021-07-21,complete,SSE|SZSE,hong-kong,港股,142263000,1.4226,1.5287,-0.1061,31,31,0
2021-07-21,complete,SSE|SZSE,strategy,策略,41339300,0.4134,0.9591,-0.5457,48,47,1
2021-07-21,complete,SSE|SZSE,overseas,海外,92395500,0.924,0.954,-0.03,10,10,0
2021-07-21,complete,SSE|SZSE,bond,债券,49258300,0.4926,0.5034,-0.0108,14,12,2
2021-07-21,complete,SSE|SZSE,commodity-other,其他商品,-4777800,-0.0478,0,-0.0478,3,3,0
2021-07-21,complete,SSE|SZSE,currency,货币,43584634,0.4358,0.4852,-0.0494,3,3,0
2021-07-22,complete,SSE|SZSE,all-a,全A,-771657620,-7.7166,34.5968,-42.3134,424,423,1
2021-07-22,complete,SSE|SZSE,broad,宽基,-610351800,-6.1035,6.1304,-12.2339,72,72,0
2021-07-22,complete,SSE|SZSE,industry,行业,-162465520,-1.6247,26.598,-28.2227,304,304,0
2021-07-22,complete,SSE|SZSE,gold,黄金,-14189400,-0.1419,0.2867,-0.4286,12,12,0
2021-07-22,complete,SSE|SZSE,hong-kong,港股,-18342000,-0.1834,0.0558,-0.2392,31,31,0
2021-07-22,complete,SSE|SZSE,strategy,策略,1159700,0.0116,1.8684,-1.8568,48,47,1
2021-07-22,complete,SSE|SZSE,overseas,海外,110718000,1.1072,1.1072,0,10,10,0
2021-07-22,complete,SSE|SZSE,bond,债券,19463000,0.1946,0.2055,-0.0109,14,10,4
2021-07-22,complete,SSE|SZSE,commodity-other,其他商品,-12543700,-0.1254,0,-0.1254,3,3,0
2021-07-22,complete,SSE|SZSE,currency,货币,161784888,1.6178,1.6691,-0.0512,3,3,0
2021-07-23,complete,SSE|SZSE,all-a,全A,-1313002290,-13.13,33.0773,-46.2073,425,424,1
2021-07-23,complete,SSE|SZSE,broad,宽基,-563003300,-5.63,8.7291,-14.3591,72,72,0
2021-07-23,complete,SSE|SZSE,industry,行业,-728798790,-7.288,23.1269,-30.4149,305,305,0
2021-07-23,complete,SSE|SZSE,gold,黄金,-26698200,-0.267,0.1758,-0.4428,12,12,0
2021-07-23,complete,SSE|SZSE,hong-kong,港股,-28102000,-0.281,0.0183,-0.2993,31,31,0
2021-07-23,complete,SSE|SZSE,strategy,策略,-21200200,-0.212,1.2212,-1.4332,48,47,1
2021-07-23,complete,SSE|SZSE,overseas,海外,88000000,0.88,0.88,0,10,10,0
2021-07-23,complete,SSE|SZSE,bond,债券,-7304800,-0.073,0,-0.073,14,12,2
2021-07-23,complete,SSE|SZSE,commodity-other,其他商品,942300,0.0094,0.0415,-0.0321,3,3,0
2021-07-23,complete,SSE|SZSE,currency,货币,-384661246,-3.8466,0.0018,-3.8485,3,3,0
2021-07-26,complete,SSE|SZSE,all-a,全A,7786555200,77.8656,96.5344,-18.6689,427,426,1
2021-07-26,complete,SSE|SZSE,broad,宽基,3802087500,38.0209,46.7627,-8.7418,72,72,0
2021-07-26,complete,SSE|SZSE,industry,行业,3680016900,36.8002,45.8223,-9.0221,307,307,0
2021-07-26,complete,SSE|SZSE,gold,黄金,-2328900,-0.0233,0.0989,-0.1222,12,12,0
2021-07-26,complete,SSE|SZSE,hong-kong,港股,396142500,3.9614,4.066,-0.1046,31,31,0
2021-07-26,complete,SSE|SZSE,strategy,策略,304450800,3.0445,3.9495,-0.9049,48,47,1
2021-07-26,complete,SSE|SZSE,overseas,海外,76361000,0.7636,0.8494,-0.0858,10,10,0
