date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
1971-04-26,111.129997,,,,,0.197772,-2.468811,-1.258675,1.196798,-2.519568
1971-04-27,111.690002,,,,,0.071596,-3.823635,-1.943741,0.689405,-3.751457
1971-04-28,112.370003,,,,,-0.615938,-4.402716,-2.468599,0.080089,-4.333899
1971-04-29,112.459999,,,,,-1.252702,-4.417696,-2.804386,-0.142269,-4.410456
1971-04-30,112.300003,,,,,-1.471142,-3.673052,-3.377877,-0.471956,-4.274268
1971-05-03,111.349998,105.4795,,5.416176,,-1.083529,-2.252384,-3.565279,0.377187,-3.457565
1971-05-04,111.769997,105.675666,,5.606851,,-1.296727,-1.997084,-5.479815,-0.080519,-3.820342
1971-05-05,111.68,105.856333,,5.355482,,-1.179926,-1.315926,-5.91092,-0.55516,-3.742837
1971-05-06,111.059998,106.028,,4.636737,,-0.460264,-0.36081,-5.050694,-0.288132,-3.205472
1971-05-07,110.660004,106.194166,,4.119329,,0.072262,0.090325,-5.813698,0.090366,-2.855597
1971-05-10,110.150002,106.339166,,3.520942,,-0.911999,-0.118095,-6.459299,0.553791,-2.405812
1971-05-11,110.330002,106.477166,,3.554533,,-1.764779,-0.490643,-6.767951,0.38974,-2.565034
1971-05-12,110.370003,106.6135,,3.462824,,-1.865624,-0.281273,-6.156512,0.353356,-2.600347
1971-05-13,110.550003,106.760333,,3.488149,,-1.669215,-0.317107,-6.89929,0.189958,-2.758935
1971-05-14,110.739998,106.915666,,3.514473,,-1.721432,-1.062148,-7.206782,0.018064,-2.92577
1971-05-17,109.150002,107.0565,,1.936637,,-0.671054,0.19221,-4.756325,1.475035,-1.511683
1971-05-18,108.400002,107.201833,,1.111475,,-0.833726,0.954837,-2.986976,2.177122,-0.83026
1971-05-19,108.330002,107.345333,,0.913109,,-0.741227,1.019434,-2.704005,2.243146,-0.766179
1971-05-20,108.720001,107.48,,1.1471,,-1.035515,-0.516413,-0.794169,1.876381,-1.12215
1971-05-21,108.849998,107.607,,1.148507,,-0.552741,-2.182579,0.07347,1.754712,-2.158933
1971-05-24,108.419998,107.725,,0.643087,,0.414198,-2.739642,-0.027673,2.158277,-2.702454
1971-05-25,107.5,107.820333,,-0.297541,,1.898147,-1.414612,0.473299,3.03256,-1.869769
1971-05-26,107.529999,107.915167,,-0.357556,,2.470851,-1.084626,0.334232,3.003816,-1.897146
1971-05-27,107.599998,108.007333,,-0.377849,,2.804184,-0.971245,0.611513,2.936806,-1.960967
